scorer,,,lake_lab,lake_lab,lake_lab,lake_lab,lake_lab,lake_lab,lake_lab,lake_lab,lake_lab,lake_lab,lake_lab,lake_lab
labeled-data,20250121_4365_03,img017.png,272.1175625169766,214.93337184234687,46.17750607715572,209.20664146336605,228.5171930104937,199.13851098662073,150.98632723721897,242.21829521972487,54.322722087265845,198.2890077453318,91.24905925613444,244.94932100392222
labeled-data,20250121_4365_03,img030.png,285.2769946465594,214.75310564879095,67.24951937454412,207.186037448548,235.2436750222481,201.33192903393194,156.2140468503409,242.03802902616894,57.97841883278455,197.55786839622806,121.24981267776539,232.94901963526985
labeled-data,20250121_4365_03,img075.png,355.40054393981586,195.10409055119467,126.03947428186972,199.10362138927573,235.68235863171037,201.03947329429047,311.7837828916831,225.45353921902344,176.5692156792608,178.40201744970997,119.91644585902623,232.50456402902347
labeled-data,20250121_4365_03,img092.png,379.0154152956426,196.00542151897432,151.73001104169944,192.753151628419,248.40418330611547,199.13851098662073,315.2088405692457,224.73247444479972,205.08365921934757,187.61437324841717,145.91709882443973,232.50456402902347
labeled-data,20250121_4365_03,img146.png,451.4824030999756,226.6506744234822,225.24150948555663,196.50570194165252,399.4575549808666,205.13385364927143,318.4536320532525,225.27327302546752,214.0035592784132,185.42095520110593,287.253985849449,221.83762947911015
labeled-data,20250121_4365_03,img155.png,462.4786409068873,234.94291932705494,238.13488748487194,195.63972879244477,400.62737793943256,205.28008151909216,333.7762585055064,227.6167335416946,238.27738566865744,178.25578957988927,286.5873024400794,222.50431288847972
labeled-data,20250121_4365_03,img169.png,482.6684545851513,235.84425029483458,252.3753348273992,188.23084740477856,400.3349221997911,205.71876512855442,401.5563472825358,242.03802902616894,293.11283685143803,161.58581242032398,285.25393562134025,222.50431288847972
labeled-data,20250121_4365_03,img244.png,558.2000336953869,250.80634435997675,327.1376833756677,173.60552310704776,506.9350392991166,208.6433225249694,457.9796438603911,242.3985614132808,366.9579111109159,175.76991579293656,355.92237701451535,228.72669137592914
labeled-data,20250121_4365_03,img262.png,580.733307889878,247.20102048885818,350.4227391654759,181.88037764392175,535.741929653804,213.3226143592333,458.88097482817074,242.21829521972484,370.17492424697235,174.74632070419133,401.2568488516466,228.94891917905233
labeled-data,20250121_4365_03,img313.png,657.3464401511479,239.81010655306503,423.83801837053227,184.76695480794757,544.0769182335866,214.63866518762006,606.5189873504768,250.87107251040948,492.1289676774764,177.96333384024777,428.3686408326761,228.0600079665595
labeled-data,20250121_4365_03,img341.png,698.8076646690116,247.0207542953022,462.42190963865204,182.55391231552778,612.2191055700553,209.66691761371462,617.8758015548015,251.0513387039654,518.8886678546733,190.8313863844736,464.14731713551004,234.72684206025528
labeled-data,20250121_4365_03,img382.png,749.2821988646717,235.48371790772273,520.1534529191682,191.88717847921123,695.4227634980609,211.71410779120507,624.3653845228149,253.21453302663656,524.4453269078617,191.27006999393586,585.2614427102324,234.06015865088574
labeled-data,20250121_4365_03,img395.png,766.8096334029522,233.75332105660695,536.9918197093187,189.86657446439315,695.4227634980609,212.00656353084656,677.0031130411461,259.8843931907812,563.3419402801808,176.93973875150255,585.928126119602,226.94886895094356
labeled-data,20250121_4365_03,img443.png,845.6897733300317,227.94110021987478,599.3418864522762,183.3236662259347,717.7956275806355,207.18104382676188,794.716937433168,246.905216252179,667.6024114623742,189.5153355560869,597.7061996851312,228.50446357280592
labeled-data,20250121_4365_03,img457.png,869.5317404358107,231.61821952474614,623.7815731076947,187.8459704495751,786.9614100058493,196.79886506948876,794.8972036267239,246.54468386506716,668.6260065511194,189.66156342590762,638.3738876566755,237.39357569773364
labeled-data,20250121_4365_03,img482.png,904.2864487044336,242.88681094290035,665.7331612248697,196.6019211804534,856.273420300884,216.10094388582758,795.4380022073917,246.3644176715112,672.8666147759211,189.22287981644536,715.7091631435463,241.17144835082792
labeled-data,20250121_4365_03,img525.png,968.4580534936916,241.34479316988973,730.9698051318529,191.30986304640606,872.3584859811664,221.9500586786575,909.1859263308818,257.72118786553483,801.4009123483589,184.9822715916437,763.2659130119096,231.39342501340747
labeled-data,20250121_4365_03,img548.png,990.9952363300002,245.73361298538137,757.141438085687,186.11402415115958,873.0896253302701,220.63400785027076,933.8823948480441,260.42518076887376,839.4201585017535,196.24181756784134,764.5992798306487,232.06010842277703
labeled-data,20250121_4365_03,img569.png,1009.7366831096672,255.1043363752149,774.0760241146384,184.57451633034583,926.3165699450225,214.19998157815783,934.6034596222678,260.2449145753178,838.1041076733668,196.5342733074828,781.7108206711345,234.9490698633785
labeled-data,20250121_4365_03,img607.png,997.0446906702725,288.0797933672872,805.6359344413206,188.1346281659777,966.090550536266,234.3794276134211,934.4231934287119,260.2449145753178,841.0286650697817,195.65690608855834,854.3793122924184,240.0603093352119
labeled-data,20250121_4373_03,img000.png,906.1486390378859,235.67680346894633,1155.1812238962443,211.19917031626056,1045.0820061533805,249.02466843650836,954.5709927942161,221.66872783168628,1103.5088916426917,259.83195361372196,1150.1153089694255,189.58459996183325
labeled-data,20250121_4373_03,img062.png,843.1208644042002,238.21738325929465,1088.9866021858109,219.64236186095872,901.8854775552995,257.8055876429944,955.2464481177919,221.33100016989835,1067.0343041695955,259.494225951934,1036.6388146086822,188.23368931468156
labeled-data,20250121_4373_03,img078.png,823.8703876822885,242.60784286253772,1069.3983978021113,217.95372355201908,869.8013496854466,255.44149401047895,954.2332651324282,221.66872783168628,1064.6702105370803,261.18286426087366,1003.5415037534655,189.2468723000453
labeled-data,20250121_4373_03,img085.png,814.4977570982983,243.13430983173305,1060.5111326016759,216.83443180367857,863.8099615168518,256.01029178296807,952.2980927987434,222.86148718510773,1062.4288320412213,263.40713247835833,990.3781245268639,195.1918238430921
labeled-data,20250121_4373_03,img116.png,770.1167129259563,247.5176228364088,1018.3218118157204,216.28651767809413,863.2621142753159,255.46237765738357,841.0715921891449,208.8896769827038,1024.0749101343572,267.2425313574496,990.6521484737046,199.57513684776785
labeled-data,20250121_4373_03,img160.png,720.2565274977699,260.1196477248516,961.612699817728,218.478174180432,859.1527583334324,256.5582059085525,775.3218971190088,225.0531436874456,899.4244465638908,263.40713247835833,982.7073936527299,198.4793085965989
labeled-data,20250121_4373_03,img164.png,716.4211286186784,261.2154759760205,955.3116873735066,219.57400243160095,853.94757414038,256.2842488457603,775.8698112445933,225.05314368744564,892.3015629312928,261.48943303881276,981.3376083387687,197.65743740822222
labeled-data,20250121_4373_03,img210.png,674.7274281172927,270.3509932612352,915.1895233102964,213.2750184190756,734.1674965919677,271.026448584811,775.3702713300947,225.43321424344094,890.5354039997777,261.5700740547491,844.2667143348318,191.32272040286037
labeled-data,20250121_4373_03,img272.png,,,865.7454521133074,202.24894373496986,719.7263376450467,278.9569213167954,673.7015510959513,243.34250315380498,876.4297775622044,262.51949754926136,821.9123220665499,192.93440360003393
labeled-data,20250121_4373_03,img321.png,,,826.2957019552741,209.64578443036015,718.3566192151341,279.2308867400937,636.443457440256,254.02683696320815,774.2438600247497,265.533033600482,819.9946895110528,192.38649783495552
labeled-data,20250121_4373_03,img361.png,548.2292497791324,276.21735904937907,792.0510691062449,219.78219575367285,635.0736721262949,294.29851683316053,635.6215862518793,254.0268286027021,755.6147797548779,266.62885349114487,789.8594126039071,188.82504765815042
labeled-data,20250121_4373_03,img388.png,527.9564271325071,255.6705709794555,771.2302988920109,214.0290974350359,596.9936069561501,279.50483544237983,635.3475957470628,254.02682860270207,754.7928751244768,265.5330252399759,693.1525359962242,190.19483297211156
labeled-data,20250121_4373_03,img408.png,511.2450463021808,241.42480371425933,755.066832187269,212.65931212107478,564.9406306094586,263.06742003535186,634.5257245586861,254.5747510887926,751.7793474337622,267.99864716561206,674.7974127891445,198.68751027917685
labeled-data,20250121_4373_03,img444.png,463.5765173763321,223.6175946327641,718.6305428359019,210.46765561873684,541.3803232093265,251.0133092724936,543.0240655860799,206.35830803735945,736.1637948546049,267.72469010281986,674.7974127891445,198.6875102791769
labeled-data,20250121_4373_03,img478.png,420.8392155807436,225.53530243281583,675.3453269147291,217.31658218854278,539.7365808325732,250.73934384919528,462.48068912516317,203.61872904893102,631.2382398051793,261.4236776585985,671.7838850984299,198.96146734196913
labeled-data,20250121_4373_03,img493.png,401.388264122495,222.52176638159517,651.7850195145969,216.2207539373738,536.9970102046509,251.56121503757197,454.8098913669807,204.44060023730773,583.2957538165384,253.47891447711763,667.4005720937542,197.86563073029413
labeled-data,20250121_4373_03,img539.png,347.69267981521716,206.3582996768534,595.8977787049812,206.90621380243786,400.29243587132606,233.75400595607678,454.5359343041884,204.44060023730776,574.5291278071869,254.5747427282866,532.3397401371828,175.67510864412318
labeled-data,20250121_4373_03,img541.png,344.6791521245026,205.26247142568445,593.7061222026432,206.35829967685336,396.45703699223475,232.11026357932337,454.8098913669806,204.71455730009995,574.2551707443946,254.0268286027021,525.7647706301692,176.49697983249987
labeled-data,20250121_4373_03,img571.png,310.16056221268116,203.89268611172326,558.6396181652373,195.9479312907485,365.2259318339201,233.20609183049228,426.86627096217273,192.11253241165718,566.0364588606277,256.49245052833834,487.4107818392565,186.63339951631866
labeled-data,20250121_4373_03,img634.png,242.76714148680367,218.96032456529616,489.8763954043866,203.61872904893104,364.13010358275113,233.75400595607678,295.64083788469264,203.34477198613882,413.168417822561,245.80811671893508,483.84934002295745,185.26360584185136
labeled-data,20250121_4394_03,img011.png,948.7306314180764,196.09193264724058,1160.7055815826877,209.0536984047913,1010.0055164161862,225.37012869574784,1036.1981807081488,189.79423085864047,1133.2049438311617,238.1862967014095,1166.0319997313213,178.08715262073127
labeled-data,20250121_4394_03,img038.png,898.3225318643053,196.09193264724058,1120.9268048236363,201.94240870484916,941.684629058489,221.9450710181852,1032.2838278997374,190.1500811139506,1129.1105634761807,236.43156226356052,1061.7096104056855,182.38746806674436
labeled-data,20250121_4394_03,img070.png,845.9967328709887,206.77625809613772,1070.036637908425,202.38686431109554,929.9673264773536,220.6832076632937,906.9466378688858,178.61190156190594,1053.8032105184955,244.62032297352243,1051.7949697601093,189.9586481960934
labeled-data,20250121_4394_03,img085.png,821.0666401568953,208.69395753568335,1046.0360351711204,208.83147060166812,928.1646645417943,221.04374005040557,871.2429955861024,185.4916804043605,1004.0857347794408,242.13444918656967,1048.7304444696586,191.58104393809674
labeled-data,20250121_4394_03,img106.png,789.2876208729962,206.50230103334547,1007.5906252308082,207.2758759798058,918.790822476886,219.4213443084022,835.0648862962389,197.35335558136492,946.3257262002455,232.77586551804183,1038.2750052434149,188.1559862605341
labeled-data,20250121_4394_03,img121.png,763.261699907734,204.03668746821538,985.8123005247353,204.16468673608108,846.6843450545143,234.02290598643242,835.420736551549,198.06505609198518,951.297473774151,231.8984982991173,981.6714204668531,164.54111490470737
labeled-data,20250121_4394_03,img159.png,706.2786308469492,198.8315032751629,931.8109443657996,197.9423082486317,743.7523485340788,223.2069343730767,828.0664979418062,197.3533555813649,943.4011688038306,226.6342949855704,860.5325383972686,193.02317348654418
labeled-data,20250121_4394_03,img179.png,672.0340314399443,205.95438690776103,902.6991021566614,198.83121946112445,736.3614345982857,226.45172585708343,742.6624366673744,183.83104587957985,902.7498209936624,240.37971474872072,860.8930707843805,194.2850368414357
labeled-data,20250121_4394_03,img198.png,640.2550121560452,211.70748522639792,871.5872097194145,213.27602666413196,735.8206360176179,226.45172585708343,694.5040354487364,186.44061441852085,831.3906205211374,251.05434924563534,860.5325383972686,194.46530303499162
labeled-data,20250121_4394_03,img226.png,593.6823114813654,214.7210129171125,818.2525369698484,220.83177197032052,714.0084265973505,226.99252443775123,633.4164082871636,204.5889774393376,762.0786102261026,242.4269049262112,845.9309767192383,195.72716638988317
labeled-data,20250121_4394_03,img274.png,504.09835194830487,222.1178536125028,733.5837439799121,209.9426096172841,542.3950103321058,246.10074095467968,628.908971719902,206.84269572296847,750.0879249008012,239.20989179015473,661.1580843141098,200.59435361589323
labeled-data,20250121_4394_03,img292.png,466.56623434576886,233.07613612419215,702.4718515426651,211.49820423914642,535.3646287834246,247.00207192245932,549.7915982892823,195.4554875530442,702.125183599596,248.4222475888619,658.4540914107708,207.08393658390668
labeled-data,20250121_4394_03,img309.png,435.8830433130386,244.30837569867379,672.9155537272806,223.4985056077988,534.6435640092009,247.00207192245932,487.51780361000914,211.35013229023014,628.4263729101024,262.313895221833,657.3724942494352,207.08393658390668
labeled-data,20250121_4394_03,img333.png,395.61135508258025,249.23960282893398,625.1365760557944,228.60974507963223,522.9262614280655,248.98500005157456,428.80251148383724,230.5660460769773,554.2888429109829,256.9034640384653,646.0157240554117,209.2471309065778
labeled-data,20250121_4394_03,img358.png,341.09389958692566,250.33543108010292,580.913243234279,223.05405000155244,403.9505736811522,271.69854043962164,429.27697849091743,231.75221359467776,558.6756790056054,256.31855255918225,545.967986631871,189.23758342186972
labeled-data,20250121_4394_03,img362.png,333.97101595432764,248.96563740563568,573.1352701249673,222.16513878905965,390.7911415515694,270.61694327828604,428.9211282356073,231.6335968429077,558.9681347452469,256.0260968195407,532.2677559216204,195.54690019632721
labeled-data,20250121_4394_03,img388.png,280.82334577263424,245.4041955893366,520.6894814604766,219.49840515158132,325.17424709721115,267.3721517942794,398.1994184863337,227.12616027564604,536.7414985324931,253.39399516276728,453.3111631441234,225.6513545201674
labeled-data,20250121_4394_03,img413.png,228.49753841881144,252.52707922193477,471.3549091671279,237.4988572045599,325.3545132907671,267.1918856007234,281.48052026502614,224.51659173670504,434.6744453976109,279.42255599086053,451.68876740212005,227.99481503639447
labeled-data,20250121_4394_03,img440.png,175.89778654295554,248.14376621725893,412.4645413394819,243.72123569200932,293.9881956120354,268.4537489556149,219.79982382418711,234.71763238892888,344.8905154775897,274.5970362867758,427.71336365918154,230.5185417461775
labeled-data,20250121_4394_03,img484.png,93.43671273261965,234.99382720323163,332.6847600182559,235.94326258269757,133.91182123565798,260.3417702455981,215.64823751223557,235.07348264423902,338.01780559601457,272.1111624998231,244.7431661973381,228.17508122995037
labeled-data,20250121_4396_03,img052.png,825.9640239585976,239.23863170390118,1060.5751128623544,227.1983386111312,939.6389427703368,264.77456469333316,875.5078116071691,216.39231077048134,1027.602146500223,267.57031589973025,1037.3612146032356,208.86453858828582
labeled-data,20250121_4396_03,img110.png,759.3924577000847,227.73243506662735,988.6489016335387,232.786590611365,814.4890207005864,256.0374494715435,847.4320606015854,219.17064029707558,957.9976804655468,272.68829134345646,979.3087502843985,202.86919592563515
labeled-data,20250121_4396_03,img169.png,712.819757025405,219.51372318286033,931.3242520827531,229.36153293380232,779.1018762039653,246.53263793319482,810.7288652765776,209.08091727944395,945.8607672704248,272.980747083098,882.9445840725255,210.61927302613483
labeled-data,20250121_4396_03,img236.png,651.4533749599448,218.96580905727586,879.9483869193133,234.58925254692429,776.6160024170125,245.80149858409112,697.4022661654977,198.84497531703244,800.8027204082425,259.08909945012687,881.1898496346765,210.47304515631407
labeled-data,20250121_4396_03,img253.png,630.3586811249428,218.6918519944836,859.7585292307481,229.54179912735827,737.4269333050521,242.29202970839316,697.84094977496,199.8685704057777,799.3404417100351,258.9428715803061,873.293544664356,207.54848775989913
labeled-data,20250121_4396_03,img299.png,575.0193544409115,203.35025647811852,804.5970740026336,210.25331641687382,618.982358750246,223.57486237133733,694.9163923785451,199.8685704057777,794.2224662663089,258.6504158406646,734.8157519441075,181.0812433223437
labeled-data,20250121_4396_03,img333.png,528.7206108290238,207.73356948279428,764.2174466461055,200.8794743519655,613.7181554366991,225.47582467900708,591.2408326756346,182.9061375065709,746.9908643142072,244.90499607751426,723.9948895773722,187.95395320391887
labeled-data,20250121_4396_03,img370.png,477.7645971496683,206.63774123162534,711.0389195471064,201.78080531974516,607.5765849042277,225.3295968091863,528.216620782892,189.77884738814606,631.0321635463538,240.37193211307104,718.876914133646,185.9067630264284
labeled-data,20250121_4396_03,img394.png,441.05435073550893,203.35025647811852,674.6251484488087,199.0768124164062,505.3633038995247,226.93810337721453,527.046797824326,190.07130312778756,624.5981372742409,238.17851406575983,659.8008547260637,168.35941864793858
labeled-data,20250121_4396_03,img424.png,395.5488311482907,202.39200937969542,630.4599310276062,191.5056322870572,435.75883786484843,220.06539349563937,522.367505990062,190.21753099760832,620.5037569192599,237.8860583261183,550.7148638397856,172.8924826123818
labeled-data,20250121_4396_03,img458.png,335.1596563070543,214.4698443479427,576.9208715414952,190.60430131927754,424.4992918886508,222.84372302223358,391.3473703308352,182.32122602728788,553.6776561113415,235.10772879952412,549.5450408812196,174.7934449200515
labeled-data,20250121_4396_03,img463.png,327.58847617770533,215.73170770283423,569.1694252185902,191.1450998999453,424.0606082791886,222.84372302223358,378.77177352625085,186.12315064262734,539.6397806085497,235.40018453916562,549.5450408812196,174.7934449200515
labeled-data,20250121_4396_03,img529.png,220.14982481837154,222.94235544507134,457.5846514074701,187.90030841593864,273.7383581034595,240.24483953090268,328.0306848483695,199.13743105667393,435.6717651659977,233.64545010131664,396.73695261870114,165.28863338170285
labeled-data,20250121_4396_03,img558.png,172.4212951497979,223.99858598336948,411.61677205070816,186.27791267393525,225.92184467207483,236.15045917592167,261.6432319497498,185.53823916334437,417.3932814384042,232.9143107522129,349.79778855615916,179.6189646241362
labeled-data,20250121_4396_03,img587.png,127.53127891891307,233.77660932078993,368.1726194037292,197.27415048084694,225.04447745315034,236.15045917592167,173.61405431765937,203.81671396589704,328.4867187373075,240.37193211307107,348.6279655975932,180.93501545252295
labeled-data,20250121_4396_03,img623.png,78.86339003493397,241.55458243010165,314.81382611117414,207.188791126423,193.89794118133096,237.90519361377068,136.4721753831893,213.17529763442488,243.82078211109433,250.6078830005235,328.59474743215065,182.1048384110889
labeled-data,20250121_4396_03,img668.png,29.751045544708447,230.44319227394197,261.9958203967116,202.6821362875248,73.5524076657455,244.6316756255264,135.88726836642678,212.73661402496276,241.91981980342462,250.75411087034422,186.31503902160352,182.3972941507304
labeled-data,20250121_4396_03,img669.png,29.306589938462068,228.88759765207962,262.53661897737936,202.50187009396888,71.94390109771727,244.48544775570565,135.59481262678528,212.73661402496276,242.5047312827076,250.16919939106123,182.80557014590556,182.54352202055117
labeled-data,20250121_4396_03,img698.png,,,229.54790555664437,204.30453202952816,59.66076003277443,243.31562479713944,73.59419582278802,199.57610574109538,232.41500826507598,250.16919939106123,166.13559298634027,197.16630900262598
labeled-data,20250121_4396_03,img709.png,,,217.28980439484116,206.82825873931117,59.22207642331218,243.31562479713944,39.08441966072155,196.94400408432188,198.19768672702088,250.75411087034422,165.84313724669877,197.45876474226748
labeled-data,20250428_4551_01,img0020.png,260.91780015751715,213.42350417809757,17.867820283982255,197.38434775138825,143.9376289810677,182.25756783417353,214.36443968584328,228.78698206104156,43.43659713252602,166.16870350124887,28.238307528855973,237.1367118116084
labeled-data,20250428_4551_01,img0034.png,278.4510521762201,212.32767592692866,38.92463353817,196.21452479282226,145.93767920917645,182.25756783417353,224.36469082638692,229.8981210766575,90.10443568242992,172.3910819886982,31.30283281930677,238.21830897294396
labeled-data,20250428_4551_01,img0071.png,326.66749522765326,211.7797618013442,87.76474205829989,193.72865100586952,254.30595584015276,186.91857706120857,226.58696885761884,230.34257668290388,127.66093441024941,177.94677706677805,91.87227660474281,239.6604385213914
labeled-data,20250428_4551_01,img0114.png,375.7057927464511,212.32767592692866,137.77466907447536,201.1862723667277,316.891484123433,188.81953936887828,236.5872267800169,231.0092600922735,133.2166294883292,176.1689546417925,204.71891102011062,240.74203568272696
labeled-data,20250428_4551_01,img0132.png,401.73171371171327,220.27243074790343,158.10034297955934,201.91741171583143,316.891484123433,188.81953936887828,313.9225022668878,238.78723320158525,147.43920888821353,174.61336001993018,203.4570476652191,239.66043852139137
labeled-data,20250428_4551_01,img0203.png,487.48027436568253,212.0537188641364,246.5682131461529,196.65320840228455,383.4251470417917,179.7534114399919,407.03593821179663,227.8980708485488,296.1096091776292,180.83573850737957,219.68100508525274,243.08549619895405
labeled-data,20250428_4551_01,img0307.png,582.81733221738,212.87559005251308,340.8851713304538,205.42688059152943,485.9308837861362,187.6497164103123,524.149990457719,233.00931032038227,354.33329359590556,171.50217077620547,380.11791735002976,240.02097090850327
labeled-data,20250428_4551_01,img0338.png,619.5275786315393,204.10896404316162,376.27233367715655,197.96925923067124,487.5393903541644,187.35726067067083,572.5956515385749,221.67569236109944,442.7799456752274,172.39108198869826,382.46137786625684,239.84070471494732
labeled-data,20250428_4551_01,img0392.png,675.6887765039473,199.17773691290142,429.20682255226745,203.08723467439745,611.6868518319798,174.1967523868035,575.2623851760533,221.23123675485303,461.8915367438219,177.50232146053168,462.4995898102399,244.16709336028964
labeled-data,20250428_4551_01,img0455.png,735.9593637602629,210.9578906129675,488.2828819598497,202.50232319511446,662.4279583599429,181.2156901381994,629.4859691381122,233.0093103203822,471.44733227811923,174.16890441368378,547.5852331686385,233.17085555337798
labeled-data,20250428_4551_01,img0477.png,754.588444030135,210.13601942459078,505.97645420816025,198.26171497031274,662.866641969405,181.5081458778409,690.1541593907436,228.120298651672,527.89319427141,163.72419766689376,549.3878951041978,233.17085555337798
labeled-data,20250428_4551_01,img0539.png,813.4892125304652,195.8902521593946,570.9016284085725,188.61067556214337,691.2348487146302,178.87604422106742,746.6000213840344,214.78663046428045,639.0070958330061,171.5021707762055,557.4998738142147,233.71165413404577
labeled-data,20250428_4551_01,img0605.png,863.3493310746034,177.2611718895227,615.939812313363,197.09189201174678,808.5096003108704,157.5267752272382,747.4889325965272,213.8977192517877,640.5626904548685,170.83548736683593,674.6728996255686,233.17085555337798
labeled-data,20250428_4551_01,img0663.png,920.332400135388,178.6309572034839,673.1148737131119,193.43619526622805,826.641856168643,160.74378836329464,849.2692664269491,203.67524030812083,668.785621451514,164.16865327314017,720.8210451758864,223.97727968202557
labeled-data,20250428_4551_01,img0719.png,971.5623708775357,167.6726746917945,730.8748822923075,173.5492049706063,834.5381611389635,159.7201932745494,922.8266692607258,187.00815507388143,799.2333418848278,150.16830167637903,728.7527576923474,224.1575458755815
labeled-data,20250428_4551_01,img0746.png,1005.2590896009805,169.86433119413238,756.6109873807592,171.64824266293655,930.4636437413743,141.8803931564181,923.4933526700954,186.34147166451186,799.6777974910742,150.16830167637903,781.7510185977906,219.29035864957143
labeled-data,20250428_4551_01,img0813.png,1082.5149813083904,179.17887132906833,834.1117583857558,165.0679885210029,1000.6530212553336,149.77669812673852,1003.2731339913216,199.4529120487802,819.9005275752846,144.6126065982992,894.5976557638022,197.29788303574804
labeled-data,20250428_4551_01,img0828.png,1098.40449095034,180.82261370582177,847.8571781489061,161.85097538494642,1001.3841606044373,149.77669812673852,1036.6073044598004,197.89731742691782,868.1239608530173,133.05676083589321,896.2200515058055,197.83868161641584
labeled-data,20250428_4551_01,img0939.png,1214.5622855742472,184.38405552212078,968.4951707510234,167.11517869849337,1168.9612994190147,159.86642114437015,1097.2754947124317,192.34162234883803,979.6823722756947,143.05701197643688,1033.9434233825352,203.7874660037615
labeled-data,20250428_4551_01,img0995.png,1278.66823826763,195.34233803381014,1035.1750793892845,165.79912787010664,1187.239783146608,163.81457362953034,1227.7232151457458,211.897669023679,1072.3513661780657,136.8346334889875,1072.8809211906162,202.88613503598185
labeled-data,20250428_4556_01,img0014.png,869.0411379413493,234.82052667952593,1124.3143681955614,197.56942833312513,973.3124080171691,246.0266059652324,933.4335616167948,195.4902819932912,1159.0409440209598,243.4382387627604,1091.4494833947072,181.2679560309585
labeled-data,20250428_4556_01,img0053.png,836.5932231012821,245.2759659057698,1091.8691089395754,199.34725075811065,971.1189899698578,246.3190617048739,896.5437518163111,210.31737596454673,1052.1430912422938,254.97527515033988,1088.3849581042564,180.90742364384664
labeled-data,20250428_4556_01,img0118.png,786.6594874862897,245.8167644864376,1046.9790927086906,205.79185704868323,857.0612515096741,261.08807655676947,895.9506680574609,211.2663099787071,1005.6344133048642,251.1896850856653,1077.0281879102329,177.84289835339584
labeled-data,20250428_4556_01,img0149.png,768.272335743585,239.14691532486825,1026.3119070182338,207.56967947366877,823.7212971905435,255.82387324322252,895.3575842986106,210.79184297162692,1004.7330823370846,251.55021747277718,995.7281346165088,167.92825770781974
labeled-data,20250428_4556_01,img0191.png,739.6100109681922,211.38592151725513,993.199964352878,203.5695790174513,799.7399265399408,246.75774531433612,886.2240944123172,212.09662724109742,1002.3896218208574,251.91074985988905,927.7677796459234,185.23381228918893
labeled-data,20250428_4556_01,img0232.png,717.9780677414807,179.6590714514116,970.1469459172505,209.37058840633006,798.5701035813748,245.88037809541163,786.5824884701373,177.20666887421976,996.4408374335118,252.45154844055685,927.7677796459234,185.41407848274486
labeled-data,20250428_4556_01,img0256.png,697.7882540632168,171.006294160727,950.1137277518079,210.97909497435828,798.1314199719126,244.85678300666638,758.2142817249121,169.4565917737201,963.4521240127767,257.138469473011,927.4072472588115,185.41407848274486
labeled-data,20250428_4556_01,img0316.png,654.7046338033497,165.77857454760505,906.8302782848666,214.78101958969776,728.9656375466986,224.23865336194086,755.8746358077801,172.08869343049355,840.8711123947448,247.5843612145468,921.4584628714658,183.07061796651777
labeled-data,20250428_4556_01,img0379.png,623.6988485117298,208.14113003324843,868.8110321314721,205.2762080513491,681.4415798549555,211.37060081771503,753.2425341510067,172.96606064941807,839.0684504591856,248.12515979521456,804.1051708665559,162.15973951402998
labeled-data,20250428_4556_01,img0499.png,549.6094429602429,245.8167644864376,797.1593759193054,181.73352101020865,679.2481618076442,212.1017401668188,605.8448413716923,204.40505266087894,729.6468709707366,233.70386431074024,791.4865373176409,167.0269267400401
labeled-data,20250428_4556_01,img0606.png,467.76859108585097,242.39170680887494,721.7057950917994,184.80430627644438,522.4918496596387,251.2908092787793,602.1891446261735,206.01355922890718,716.1269064540419,227.9353461169505,646.191985311562,166.66639435292825
labeled-data,20250428_4556_01,img0689.png,404.1346027554574,249.06155597044435,662.922227124022,190.21473745981206,522.0531660501765,250.7058977994963,446.6026911368975,213.17872485012379,648.5270838705685,245.7816992789875,632.1312222141995,179.4652940953992
labeled-data,20250428_4556_01,img0740.png,369.703759786275,259.6972613902442,626.950171148118,197.81858669049095,501.1425806658094,253.19177158644908,443.09322226119957,216.24951011635952,561.0979799959429,245.60143308543155,629.0666969237487,178.9244955147314
labeled-data,20250428_4556_01,img0774.png,349.51394610801094,266.7276429389254,611.0113333376563,201.6205113058304,418.377606347266,262.5503552549769,442.80076652155805,216.24951011635952,560.917713802387,245.7816992789875,623.6587111170709,178.2034307405077
labeled-data,20250428_4556_01,img0905.png,296.3354190090118,175.69321519318117,551.6428181904325,201.6205113058304,380.7970438033337,256.2625568526847,354.6253431695651,177.645352483682,550.822806963255,247.043562633879,522.8899089193064,175.67970403072468
labeled-data,20250428_4556_01,img0964.png,244.95955384557197,159.46925777314755,503.82630475904796,212.88005728202802,343.9476384585869,243.1020485688174,334.0072135248396,175.74439017601227,431.6668530227857,255.51607373100768,515.8595273706252,175.13890545005688
labeled-data,20250428_4556_01,img1051.png,176.81893268143074,151.3572790631307,436.26902890186227,207.17717035901885,238.66357218764816,187.09677442747085,303.8842723417655,157.75836218806026,429.5036366949639,254.79500895678393,364.25563658493815,174.4178406758332
labeled-data,20250428_4556_01,img1101.png,147.25527693825833,194.26063312944183,411.7027467719766,193.43175059586852,238.66357218764816,187.5354580369331,202.98705109049007,156.734767099315,419.9495284364997,253.7134117954484,363.71483800427035,174.05730828872134
labeled-data,20250428_4556_01,img1159.png,113.00470016263182,224.7256198403939,375.43821720634924,184.9505341462651,232.0833180457145,189.2901924747821,172.86410990741595,182.90955579722896,317.37806430317596,231.36040379451316,363.71483800427035,173.51650970805355
labeled-data,20250428_4556_01,img1228.png,40.17715796603642,229.9533394535158,310.2205872662955,183.78071118769913,85.12430664460229,241.78599774043067,170.81691972992547,184.6642902350779,315.5754023676166,232.8025333429606,247.98394174136388,152.9661636426776
